start_date,property_name,property_type,meter_name,meter_type,use_per_day,gross_floor_area
2018-05-01T00:00:00Z,196 Vernon - Spanish House,Single-Family Home,196 Vernon Electric,Electric - Grid,47.13333333333333,2882
2018-06-01T00:00:00Z,196 Vernon - Spanish House,Single-Family Home,196 Vernon Electric,Electric - Grid,59.689655172413794,2882
2018-07-01T00:00:00Z,196 Vernon - Spanish House,Single-Family Home,196 Vernon Electric,Electric - Grid,56.6,2882
2018-08-01T00:00:00Z,196 Vernon - Spanish House,Single-Family Home,196 Vernon Electric,Electric - Grid,59.2,2882
2018-09-01T00:00:00Z,196 Vernon - Spanish House,Single-Family Home,196 Vernon Electric,Electric - Grid,82.13793103448276,2882
2018-10-01T00:00:00Z,196 Vernon - Spanish House,Single-Family Home,196 Vernon Electric,Electric - Grid,59.43333333333333,2882
2018-11-01T00:00:00Z,196 Vernon - Spanish House,Single-Family Home,196 Vernon Electric,Electric - Grid,58.275862068965516,2882
2018-12-01T00:00:00Z,196 Vernon - Spanish House,Single-Family Home,196 Vernon Electric,Electric - Grid,54.96666666666667,2882
2019-01-01T00:00:00Z,196 Vernon - Spanish House,Single-Family Home,196 Vernon Electric,Electric - Grid,49.13333333333333,2882
2019-02-01T00:00:00Z,196 Vernon - Spanish House,Single-Family Home,196 Vernon Electric,Electric - Grid,55.074074074074076,2882
2019-03-01T00:00:00Z,196 Vernon - Spanish House,Single-Family Home,196 Vernon Electric,Electric - Grid,54.766666666666666,2882
2019-04-01T00:00:00Z,196 Vernon - Spanish House,Single-Family Home,196 Vernon Electric,Electric - Grid,57.44827586206897,2882
2019-05-01T00:00:00Z,196 Vernon - Spanish House,Single-Family Home,196 Vernon Electric,Electric - Grid,62.13333333333333,2882
2019-06-01T00:00:00Z,196 Vernon - Spanish House,Single-Family Home,196 Vernon Electric,Electric - Grid,69.41379310344827,2882
2019-07-01T00:00:00Z,196 Vernon - Spanish House,Single-Family Home,196 Vernon Electric,Electric - Grid,92.9,2882
2019-08-01T00:00:00Z,196 Vernon - Spanish House,Single-Family Home,196 Vernon Electric,Electric - Grid,85.23333333333333,2882
2019-09-01T00:00:00Z,196 Vernon - Spanish House,Single-Family Home,196 Vernon Electric,Electric - Grid,80.89655172413794,2882
2019-10-01T00:00:00Z,196 Vernon - Spanish House,Single-Family Home,196 Vernon Electric,Electric - Grid,63.53333333333333,2882
2019-11-01T00:00:00Z,196 Vernon - Spanish House,Single-Family Home,196 Vernon Electric,Electric - Grid,77.27586206896552,2882
2019-12-01T00:00:00Z,196 Vernon - Spanish House,Single-Family Home,196 Vernon Electric,Electric - Grid,69.4,2882
2020-01-01T00:00:00Z,196 Vernon - Spanish House,Single-Family Home,196 Vernon Electric,Electric - Grid,66.76666666666667,2882
2020-02-01T00:00:00Z,196 Vernon - Spanish House,Single-Family Home,196 Vernon Electric,Electric - Grid,83.17857142857143,2882
2020-03-01T00:00:00Z,196 Vernon - Spanish House,Single-Family Home,196 Vernon Electric,Electric - Grid,52.1,2882
2020-04-01T00:00:00Z,196 Vernon - Spanish House,Single-Family Home,196 Vernon Electric,Electric - Grid,33.41379310344828,2882
2020-05-01T00:00:00Z,196 Vernon - Spanish House,Single-Family Home,196 Vernon Electric,Electric - Grid,26.033333333333335,2882
2020-06-01T00:00:00Z,196 Vernon - Spanish House,Single-Family Home,196 Vernon Electric,Electric - Grid,42.93103448275862,2882
2020-07-01T00:00:00Z,196 Vernon - Spanish House,Single-Family Home,196 Vernon Electric,Electric - Grid,92.33333333333333,2882
2020-08-01T00:00:00Z,196 Vernon - Spanish House,Single-Family Home,196 Vernon Electric,Electric - Grid,61.96666666666667,2882
2020-09-01T00:00:00Z,196 Vernon - Spanish House,Single-Family Home,196 Vernon Electric,Electric - Grid,43.741379310344826,2882
2020-10-01T00:00:00Z,196 Vernon - Spanish House,Single-Family Home,196 Vernon Electric,Electric - Grid,56.76266666666667,2882
2020-11-01T00:00:00Z,196 Vernon - Spanish House,Single-Family Home,196 Vernon Electric,Electric - Grid,73.0255172413793,2882
2020-12-01T00:00:00Z,196 Vernon - Spanish House,Single-Family Home,196 Vernon Electric,Electric - Grid,63.899,2882
2021-01-01T00:00:00Z,196 Vernon - Spanish House,Single-Family Home,196 Vernon Electric,Electric - Grid,58.63133333333334,2882
2021-02-01T00:00:00Z,196 Vernon - Spanish House,Single-Family Home,196 Vernon Electric,Electric - Grid,52.12888888888889,2882
2021-03-01T00:00:00Z,196 Vernon - Spanish House,Single-Family Home,196 Vernon Electric,Electric - Grid,19.790333333333333,2882
2021-04-01T00:00:00Z,196 Vernon - Spanish House,Single-Family Home,196 Vernon Electric,Electric - Grid,22.458965517241378,2882
2021-05-01T00:00:00Z,196 Vernon - Spanish House,Single-Family Home,196 Vernon Electric,Electric - Grid,18.328666666666667,2882
2021-06-01T00:00:00Z,196 Vernon - Spanish House,Single-Family Home,196 Vernon Electric,Electric - Grid,35.73931034482759,2882
2021-07-01T00:00:00Z,196 Vernon - Spanish House,Single-Family Home,196 Vernon Electric,Electric - Grid,65.743,2882
2021-08-01T00:00:00Z,196 Vernon - Spanish House,Single-Family Home,196 Vernon Electric,Electric - Grid,66.105,2882
2021-09-01T00:00:00Z,196 Vernon - Spanish House,Single-Family Home,196 Vernon Electric,Electric - Grid,52.69137931034483,2882
2021-10-01T00:00:00Z,196 Vernon - Spanish House,Single-Family Home,196 Vernon Electric,Electric - Grid,45.04,2882
2021-11-01T00:00:00Z,196 Vernon - Spanish House,Single-Family Home,196 Vernon Electric,Electric - Grid,52.04655172413793,2882
2021-12-01T00:00:00Z,196 Vernon - Spanish House,Single-Family Home,196 Vernon Electric,Electric - Grid,58.176,2882
2022-01-01T00:00:00Z,196 Vernon - Spanish House,Single-Family Home,196 Vernon Electric,Electric - Grid,71.29299999999999,2882
2022-02-01T00:00:00Z,196 Vernon - Spanish House,Single-Family Home,196 Vernon Electric,Electric - Grid,66.2462962962963,2882
2022-03-01T00:00:00Z,196 Vernon - Spanish House,Single-Family Home,196 Vernon Electric,Electric - Grid,51.46666666666667,2882
2022-04-01T00:00:00Z,196 Vernon - Spanish House,Single-Family Home,196 Vernon Electric,Electric - Grid,51.50103448275862,2882
2022-05-01T00:00:00Z,196 Vernon - Spanish House,Single-Family Home,196 Vernon Electric,Electric - Grid,82.28066666666668,2882
2022-06-01T00:00:00Z,196 Vernon - Spanish House,Single-Family Home,196 Vernon Electric,Electric - Grid,122.73413793103448,2882
2022-07-01T00:00:00Z,196 Vernon - Spanish House,Single-Family Home,196 Vernon Electric,Electric - Grid,94.00966666666666,2882
2022-08-01T00:00:00Z,196 Vernon - Spanish House,Single-Family Home,196 Vernon Electric,Electric - Grid,74.07266666666666,2882
2022-09-01T00:00:00Z,196 Vernon - Spanish House,Single-Family Home,196 Vernon Electric,Electric - Grid,73.04206896551723,2882
2022-10-01T00:00:00Z,196 Vernon - Spanish House,Single-Family Home,196 Vernon Electric,Electric - Grid,53.13666666666666,2882
2022-11-01T00:00:00Z,196 Vernon - Spanish House,Single-Family Home,196 Vernon Electric,Electric - Grid,64.16620689655173,2882
2022-12-01T00:00:00Z,196 Vernon - Spanish House,Single-Family Home,196 Vernon Electric,Electric - Grid,77.13799999999999,2882
2023-01-01T00:00:00Z,196 Vernon - Spanish House,Single-Family Home,196 Vernon Electric,Electric - Grid,71.06266666666667,2882
2023-02-01T00:00:00Z,196 Vernon - Spanish House,Single-Family Home,196 Vernon Electric,Electric - Grid,84.9374074074074,2882
2023-03-01T00:00:00Z,196 Vernon - Spanish House,Single-Family Home,196 Vernon Electric,Electric - Grid,73.99966666666666,2882
2013-06-01T00:00:00Z,ECO House,Single-Family Home,ECO House Electric,Electric - Grid,19.689655172413794,1176
2013-07-01T00:00:00Z,ECO House,Single-Family Home,ECO House Electric,Electric - Grid,32,1176
2013-08-01T00:00:00Z,ECO House,Single-Family Home,ECO House Electric,Electric - Grid,20.3,1176
2013-09-01T00:00:00Z,ECO House,Single-Family Home,ECO House Electric,Electric - Grid,17.79310344827586,1176
2013-10-01T00:00:00Z,ECO House,Single-Family Home,ECO House Electric,Electric - Grid,13.633333333333333,1176
2013-11-01T00:00:00Z,ECO House,Single-Family Home,ECO House Electric,Electric - Grid,9.96551724137931,1176
2013-12-01T00:00:00Z,ECO House,Single-Family Home,ECO House Electric,Electric - Grid,13.133333333333333,1176
2014-01-01T00:00:00Z,ECO House,Single-Family Home,ECO House Electric,Electric - Grid,15.7,1176
2014-02-01T00:00:00Z,ECO House,Single-Family Home,ECO House Electric,Electric - Grid,16.14814814814815,1176
2014-03-01T00:00:00Z,ECO House,Single-Family Home,ECO House Electric,Electric - Grid,13.166666666666666,1176
2014-04-01T00:00:00Z,ECO House,Single-Family Home,ECO House Electric,Electric - Grid,20.896551724137932,1176
2014-05-01T00:00:00Z,ECO House,Single-Family Home,ECO House Electric,Electric - Grid,30.333333333333332,1176
2014-06-01T00:00:00Z,ECO House,Single-Family Home,ECO House Electric,Electric - Grid,34.62068965517241,1176
2014-07-01T00:00:00Z,ECO House,Single-Family Home,ECO House Electric,Electric - Grid,45.2,1176
2014-08-01T00:00:00Z,ECO House,Single-Family Home,ECO House Electric,Electric - Grid,37.6,1176
2014-09-01T00:00:00Z,ECO House,Single-Family Home,ECO House Electric,Electric - Grid,18.620689655172413,1176
2014-10-01T00:00:00Z,ECO House,Single-Family Home,ECO House Electric,Electric - Grid,10.166666666666666,1176
2014-11-01T00:00:00Z,ECO House,Single-Family Home,ECO House Electric,Electric - Grid,11.137931034482758,1176
2014-12-01T00:00:00Z,ECO House,Single-Family Home,ECO House Electric,Electric - Grid,11.1,1176
2015-01-01T00:00:00Z,ECO House,Single-Family Home,ECO House Electric,Electric - Grid,11.333333333333334,1176
2015-02-01T00:00:00Z,ECO House,Single-Family Home,ECO House Electric,Electric - Grid,13.555555555555555,1176
2015-03-01T00:00:00Z,ECO House,Single-Family Home,ECO House Electric,Electric - Grid,11.266666666666667,1176
2015-04-01T00:00:00Z,ECO House,Single-Family Home,ECO House Electric,Electric - Grid,10.667241379310346,1176
2015-05-01T00:00:00Z,ECO House,Single-Family Home,ECO House Electric,Electric - Grid,9.043333333333333,1176
2015-06-01T00:00:00Z,ECO House,Single-Family Home,ECO House Electric,Electric - Grid,13.010344827586207,1176
2015-07-01T00:00:00Z,ECO House,Single-Family Home,ECO House Electric,Electric - Grid,20.753333333333334,1176
2015-08-01T00:00:00Z,ECO House,Single-Family Home,ECO House Electric,Electric - Grid,21.117666666666665,1176
2015-09-01T00:00:00Z,ECO House,Single-Family Home,ECO House Electric,Electric - Grid,27.82758620689655,1176
2015-10-01T00:00:00Z,ECO House,Single-Family Home,ECO House Electric,Electric - Grid,17.233333333333334,1176
2015-11-01T00:00:00Z,ECO House,Single-Family Home,ECO House Electric,Electric - Grid,11.837931034482759,1176
2015-12-01T00:00:00Z,ECO House,Single-Family Home,ECO House Electric,Electric - Grid,11.745333333333333,1176
2016-01-01T00:00:00Z,ECO House,Single-Family Home,ECO House Electric,Electric - Grid,12.969666666666665,1176
2016-02-01T00:00:00Z,ECO House,Single-Family Home,ECO House Electric,Electric - Grid,13.178571428571429,1176
2016-03-01T00:00:00Z,ECO House,Single-Family Home,ECO House Electric,Electric - Grid,11.533333333333333,1176
2016-04-01T00:00:00Z,ECO House,Single-Family Home,ECO House Electric,Electric - Grid,11.517241379310345,1176
2016-05-01T00:00:00Z,ECO House,Single-Family Home,ECO House Electric,Electric - Grid,11.133333333333333,1176
2016-06-01T00:00:00Z,ECO House,Single-Family Home,ECO House Electric,Electric - Grid,18.482758620689655,1176
2016-07-01T00:00:00Z,ECO House,Single-Family Home,ECO House Electric,Electric - Grid,37.702,1176
2016-08-01T00:00:00Z,ECO House,Single-Family Home,ECO House Electric,Electric - Grid,35.7,1176
2016-09-01T00:00:00Z,ECO House,Single-Family Home,ECO House Electric,Electric - Grid,36.96448275862069,1176
2016-10-01T00:00:00Z,ECO House,Single-Family Home,ECO House Electric,Electric - Grid,21.198333333333334,1176
2016-11-01T00:00:00Z,ECO House,Single-Family Home,ECO House Electric,Electric - Grid,19.50413793103448,1176
2016-12-01T00:00:00Z,ECO House,Single-Family Home,ECO House Electric,Electric - Grid,15.6,1176
2017-01-01T00:00:00Z,ECO House,Single-Family Home,ECO House Electric,Electric - Grid,18.173000000000002,1176
2017-02-01T00:00:00Z,ECO House,Single-Family Home,ECO House Electric,Electric - Grid,31.06,1176
2017-03-01T00:00:00Z,ECO House,Single-Family Home,ECO House Electric,Electric - Grid,19.658666666666665,1176
2017-04-01T00:00:00Z,ECO House,Single-Family Home,ECO House Electric,Electric - Grid,15.760000000000002,1176
2017-05-01T00:00:00Z,ECO House,Single-Family Home,ECO House Electric,Electric - Grid,15.668333333333333,1176
2017-06-01T00:00:00Z,ECO House,Single-Family Home,ECO House Electric,Electric - Grid,37.45551724137931,1176
2017-07-01T00:00:00Z,ECO House,Single-Family Home,ECO House Electric,Electric - Grid,32.36366666666667,1176
2017-08-01T00:00:00Z,ECO House,Single-Family Home,ECO House Electric,Electric - Grid,17.13566666666667,1176
2017-09-01T00:00:00Z,ECO House,Single-Family Home,ECO House Electric,Electric - Grid,15.111034482758622,1176
2017-10-01T00:00:00Z,ECO House,Single-Family Home,ECO House Electric,Electric - Grid,10.307666666666668,1176
2017-11-01T00:00:00Z,ECO House,Single-Family Home,ECO House Electric,Electric - Grid,11.890689655172412,1176
2017-12-01T00:00:00Z,ECO House,Single-Family Home,ECO House Electric,Electric - Grid,11.645000000000001,1176
2018-01-01T00:00:00Z,ECO House,Single-Family Home,ECO House Electric,Electric - Grid,12.523333333333333,1176
2018-02-01T00:00:00Z,ECO House,Single-Family Home,ECO House Electric,Electric - Grid,13.644444444444444,1176
2018-03-01T00:00:00Z,ECO House,Single-Family Home,ECO House Electric,Electric - Grid,11.729000000000001,1176
2018-04-01T00:00:00Z,ECO House,Single-Family Home,ECO House Electric,Electric - Grid,14.725172413793102,1176
2018-05-01T00:00:00Z,ECO House,Single-Family Home,ECO House Electric,Electric - Grid,20.741333333333333,1176
2018-06-01T00:00:00Z,ECO House,Single-Family Home,ECO House Electric,Electric - Grid,42.37103448275862,1176
2018-07-01T00:00:00Z,ECO House,Single-Family Home,ECO House Electric,Electric - Grid,52.184,1176
2018-08-01T00:00:00Z,ECO House,Single-Family Home,ECO House Electric,Electric - Grid,49.376999999999995,1176
2018-09-01T00:00:00Z,ECO House,Single-Family Home,ECO House Electric,Electric - Grid,43.597931034482755,1176
2018-10-01T00:00:00Z,ECO House,Single-Family Home,ECO House Electric,Electric - Grid,18.138666666666666,1176
2018-11-01T00:00:00Z,ECO House,Single-Family Home,ECO House Electric,Electric - Grid,20.10551724137931,1176
2018-12-01T00:00:00Z,ECO House,Single-Family Home,ECO House Electric,Electric - Grid,20.466666666666665,1176
2019-01-01T00:00:00Z,ECO House,Single-Family Home,ECO House Electric,Electric - Grid,18.761000000000003,1176
2019-02-01T00:00:00Z,ECO House,Single-Family Home,ECO House Electric,Electric - Grid,23.0162962962963,1176
2019-03-01T00:00:00Z,ECO House,Single-Family Home,ECO House Electric,Electric - Grid,21.854333333333333,1176
2019-04-01T00:00:00Z,ECO House,Single-Family Home,ECO House Electric,Electric - Grid,21.483793103448274,1176
2019-05-01T00:00:00Z,ECO House,Single-Family Home,ECO House Electric,Electric - Grid,13.952666666666666,1176
2019-06-01T00:00:00Z,ECO House,Single-Family Home,ECO House Electric,Electric - Grid,11.909310344827587,1176
2019-07-01T00:00:00Z,ECO House,Single-Family Home,ECO House Electric,Electric - Grid,23.20266666666667,1176
2019-08-01T00:00:00Z,ECO House,Single-Family Home,ECO House Electric,Electric - Grid,20.322333333333333,1176
2019-09-01T00:00:00Z,ECO House,Single-Family Home,ECO House Electric,Electric - Grid,16.935172413793104,1176
2019-10-01T00:00:00Z,ECO House,Single-Family Home,ECO House Electric,Electric - Grid,16.233333333333334,1176
2019-11-01T00:00:00Z,ECO House,Single-Family Home,ECO House Electric,Electric - Grid,15.955862068965518,1176
2019-12-01T00:00:00Z,ECO House,Single-Family Home,ECO House Electric,Electric - Grid,14.980666666666668,1176
2020-01-01T00:00:00Z,ECO House,Single-Family Home,ECO House Electric,Electric - Grid,14.366666666666667,1176
2020-02-01T00:00:00Z,ECO House,Single-Family Home,ECO House Electric,Electric - Grid,17.464285714285715,1176
2020-03-01T00:00:00Z,ECO House,Single-Family Home,ECO House Electric,Electric - Grid,13.3,1176
2020-04-01T00:00:00Z,ECO House,Single-Family Home,ECO House Electric,Electric - Grid,10.068965517241379,1176
2020-05-01T00:00:00Z,ECO House,Single-Family Home,ECO House Electric,Electric - Grid,7.966666666666667,1176
2020-06-01T00:00:00Z,ECO House,Single-Family Home,ECO House Electric,Electric - Grid,9.827586206896552,1176
2020-07-01T00:00:00Z,ECO House,Single-Family Home,ECO House Electric,Electric - Grid,19,1176
2020-08-01T00:00:00Z,ECO House,Single-Family Home,ECO House Electric,Electric - Grid,14.465,1176
2020-09-01T00:00:00Z,ECO House,Single-Family Home,ECO House Electric,Electric - Grid,8.182758620689656,1176
2020-10-01T00:00:00Z,ECO House,Single-Family Home,ECO House Electric,Electric - Grid,6.911666666666666,1176
2020-11-01T00:00:00Z,ECO House,Single-Family Home,ECO House Electric,Electric - Grid,8.03448275862069,1176
2020-12-01T00:00:00Z,ECO House,Single-Family Home,ECO House Electric,Electric - Grid,8.925999999999998,1176
2021-01-01T00:00:00Z,ECO House,Single-Family Home,ECO House Electric,Electric - Grid,9.501666666666667,1176
2021-02-01T00:00:00Z,ECO House,Single-Family Home,ECO House Electric,Electric - Grid,10.065185185185184,1176
2021-03-01T00:00:00Z,ECO House,Single-Family Home,ECO House Electric,Electric - Grid,7.4590000000000005,1176
2021-04-01T00:00:00Z,ECO House,Single-Family Home,ECO House Electric,Electric - Grid,7.119655172413793,1176
2021-05-01T00:00:00Z,ECO House,Single-Family Home,ECO House Electric,Electric - Grid,9.421333333333333,1176
2021-06-01T00:00:00Z,ECO House,Single-Family Home,ECO House Electric,Electric - Grid,17.31448275862069,1176
2021-07-01T00:00:00Z,ECO House,Single-Family Home,ECO House Electric,Electric - Grid,14.838,1176
2021-08-01T00:00:00Z,ECO House,Single-Family Home,ECO House Electric,Electric - Grid,13.846,1176
2021-09-01T00:00:00Z,ECO House,Single-Family Home,ECO House Electric,Electric - Grid,17.716896551724137,1176
2021-10-01T00:00:00Z,ECO House,Single-Family Home,ECO House Electric,Electric - Grid,19.303333333333335,1176
2021-11-01T00:00:00Z,ECO House,Single-Family Home,ECO House Electric,Electric - Grid,20.26103448275862,1176
2021-12-01T00:00:00Z,ECO House,Single-Family Home,ECO House Electric,Electric - Grid,17.845333333333333,1176
2022-01-01T00:00:00Z,ECO House,Single-Family Home,ECO House Electric,Electric - Grid,17.142666666666667,1176
2022-02-01T00:00:00Z,ECO House,Single-Family Home,ECO House Electric,Electric - Grid,24.33185185185185,1176
2022-03-01T00:00:00Z,ECO House,Single-Family Home,ECO House Electric,Electric - Grid,21.936666666666667,1176
2022-04-01T00:00:00Z,ECO House,Single-Family Home,ECO House Electric,Electric - Grid,20.548275862068966,1176
2022-05-01T00:00:00Z,ECO House,Single-Family Home,ECO House Electric,Electric - Grid,12.952666666666666,1176
2022-06-01T00:00:00Z,ECO House,Single-Family Home,ECO House Electric,Electric - Grid,12.124827586206896,1176
2022-07-01T00:00:00Z,ECO House,Single-Family Home,ECO House Electric,Electric - Grid,14.184333333333333,1176
2022-08-01T00:00:00Z,ECO House,Single-Family Home,ECO House Electric,Electric - Grid,14.256666666666666,1176
2022-09-01T00:00:00Z,ECO House,Single-Family Home,ECO House Electric,Electric - Grid,17.23448275862069,1176
2022-10-01T00:00:00Z,ECO House,Single-Family Home,ECO House Electric,Electric - Grid,14.776666666666667,1176
2022-11-01T00:00:00Z,ECO House,Single-Family Home,ECO House Electric,Electric - Grid,15.09896551724138,1176
2022-12-01T00:00:00Z,ECO House,Single-Family Home,ECO House Electric,Electric - Grid,14.521666666666667,1176
2023-01-01T00:00:00Z,ECO House,Single-Family Home,ECO House Electric,Electric - Grid,11.694666666666667,1176
2023-02-01T00:00:00Z,ECO House,Single-Family Home,ECO House Electric,Electric - Grid,12.176666666666666,1176
2023-03-01T00:00:00Z,ECO House,Single-Family Home,ECO House Electric,Electric - Grid,12.170666666666667,1176
2023-04-01T00:00:00Z,ECO House,Single-Family Home,ECO House Electric,Electric - Grid,10.274137931034483,1176
2013-06-01T00:00:00Z,188-190 Vernon - German House,Single-Family Home,190 Vernon Electric,Electric - Grid,189.6551724137931,3837
2013-07-01T00:00:00Z,188-190 Vernon - German House,Single-Family Home,190 Vernon Electric,Electric - Grid,21.066666666666666,3837
2013-08-01T00:00:00Z,188-190 Vernon - German House,Single-Family Home,190 Vernon Electric,Electric - Grid,25.866666666666667,3837
2013-09-01T00:00:00Z,188-190 Vernon - German House,Single-Family Home,190 Vernon Electric,Electric - Grid,34.3448275862069,3837
2013-10-01T00:00:00Z,188-190 Vernon - German House,Single-Family Home,190 Vernon Electric,Electric - Grid,30.933333333333334,3837
2013-11-01T00:00:00Z,188-190 Vernon - German House,Single-Family Home,190 Vernon Electric,Electric - Grid,25.20689655172414,3837
2013-12-01T00:00:00Z,188-190 Vernon - German House,Single-Family Home,190 Vernon Electric,Electric - Grid,24.166666666666668,3837
2014-01-01T00:00:00Z,188-190 Vernon - German House,Single-Family Home,190 Vernon Electric,Electric - Grid,29.1,3837
2014-02-01T00:00:00Z,188-190 Vernon - German House,Single-Family Home,190 Vernon Electric,Electric - Grid,31.74074074074074,3837
2014-03-01T00:00:00Z,188-190 Vernon - German House,Single-Family Home,190 Vernon Electric,Electric - Grid,25.433333333333334,3837
2014-04-01T00:00:00Z,188-190 Vernon - German House,Single-Family Home,190 Vernon Electric,Electric - Grid,13.137931034482758,3837
2014-05-01T00:00:00Z,188-190 Vernon - German House,Single-Family Home,190 Vernon Electric,Electric - Grid,10.533333333333333,3837
2014-06-01T00:00:00Z,188-190 Vernon - German House,Single-Family Home,190 Vernon Electric,Electric - Grid,6.137931034482759,3837
2014-07-01T00:00:00Z,188-190 Vernon - German House,Single-Family Home,190 Vernon Electric,Electric - Grid,7.033333333333333,3837
2014-08-01T00:00:00Z,188-190 Vernon - German House,Single-Family Home,190 Vernon Electric,Electric - Grid,12.866666666666667,3837
2014-09-01T00:00:00Z,188-190 Vernon - German House,Single-Family Home,190 Vernon Electric,Electric - Grid,18.93103448275862,3837
2014-10-01T00:00:00Z,188-190 Vernon - German House,Single-Family Home,190 Vernon Electric,Electric - Grid,19.766666666666666,3837
2014-11-01T00:00:00Z,188-190 Vernon - German House,Single-Family Home,190 Vernon Electric,Electric - Grid,28.275862068965516,3837
2014-12-01T00:00:00Z,188-190 Vernon - German House,Single-Family Home,190 Vernon Electric,Electric - Grid,35.4,3837
2015-01-01T00:00:00Z,188-190 Vernon - German House,Single-Family Home,190 Vernon Electric,Electric - Grid,29.4,3837
2015-02-01T00:00:00Z,188-190 Vernon - German House,Single-Family Home,190 Vernon Electric,Electric - Grid,35.407407407407405,3837
2015-03-01T00:00:00Z,188-190 Vernon - German House,Single-Family Home,190 Vernon Electric,Electric - Grid,20.8,3837
2015-04-01T00:00:00Z,188-190 Vernon - German House,Single-Family Home,190 Vernon Electric,Electric - Grid,16.19448275862069,3837
2015-05-01T00:00:00Z,188-190 Vernon - German House,Single-Family Home,190 Vernon Electric,Electric - Grid,12.937999999999999,3837
2015-06-01T00:00:00Z,188-190 Vernon - German House,Single-Family Home,190 Vernon Electric,Electric - Grid,6.464137931034483,3837
2015-07-01T00:00:00Z,188-190 Vernon - German House,Single-Family Home,190 Vernon Electric,Electric - Grid,11.947000000000001,3837
2015-08-01T00:00:00Z,188-190 Vernon - German House,Single-Family Home,190 Vernon Electric,Electric - Grid,13.011,3837
2015-09-01T00:00:00Z,188-190 Vernon - German House,Single-Family Home,190 Vernon Electric,Electric - Grid,16.996896551724138,3837
2015-10-01T00:00:00Z,188-190 Vernon - German House,Single-Family Home,190 Vernon Electric,Electric - Grid,16.226666666666667,3837
2015-11-01T00:00:00Z,188-190 Vernon - German House,Single-Family Home,190 Vernon Electric,Electric - Grid,20.621379310344828,3837
2015-12-01T00:00:00Z,188-190 Vernon - German House,Single-Family Home,190 Vernon Electric,Electric - Grid,27.988666666666667,3837
2016-01-01T00:00:00Z,188-190 Vernon - German House,Single-Family Home,190 Vernon Electric,Electric - Grid,25.550666666666665,3837
2016-02-01T00:00:00Z,188-190 Vernon - German House,Single-Family Home,190 Vernon Electric,Electric - Grid,26.83142857142857,3837
2016-03-01T00:00:00Z,188-190 Vernon - German House,Single-Family Home,190 Vernon Electric,Electric - Grid,14.066666666666666,3837
2016-04-01T00:00:00Z,188-190 Vernon - German House,Single-Family Home,190 Vernon Electric,Electric - Grid,11.432758620689656,3837
2016-05-01T00:00:00Z,188-190 Vernon - German House,Single-Family Home,190 Vernon Electric,Electric - Grid,9.929333333333334,3837
2016-06-01T00:00:00Z,188-190 Vernon - German House,Single-Family Home,190 Vernon Electric,Electric - Grid,18.224482758620688,3837
2016-07-01T00:00:00Z,188-190 Vernon - German House,Single-Family Home,190 Vernon Electric,Electric - Grid,19.963,3837
2016-08-01T00:00:00Z,188-190 Vernon - German House,Single-Family Home,190 Vernon Electric,Electric - Grid,19.886666666666667,3837
2016-09-01T00:00:00Z,188-190 Vernon - German House,Single-Family Home,190 Vernon Electric,Electric - Grid,16.357241379310345,3837
2016-10-01T00:00:00Z,188-190 Vernon - German House,Single-Family Home,190 Vernon Electric,Electric - Grid,11.710333333333333,3837
2016-11-01T00:00:00Z,188-190 Vernon - German House,Single-Family Home,190 Vernon Electric,Electric - Grid,12.601034482758621,3837
2016-12-01T00:00:00Z,188-190 Vernon - German House,Single-Family Home,190 Vernon Electric,Electric - Grid,14.799333333333333,3837
2017-01-01T00:00:00Z,188-190 Vernon - German House,Single-Family Home,190 Vernon Electric,Electric - Grid,31.199333333333335,3837
2017-02-01T00:00:00Z,188-190 Vernon - German House,Single-Family Home,190 Vernon Electric,Electric - Grid,42.78,3837
2017-03-01T00:00:00Z,188-190 Vernon - German House,Single-Family Home,190 Vernon Electric,Electric - Grid,41.484,3837
2017-04-01T00:00:00Z,188-190 Vernon - German House,Single-Family Home,190 Vernon Electric,Electric - Grid,28.534827586206895,3837
2017-05-01T00:00:00Z,188-190 Vernon - German House,Single-Family Home,190 Vernon Electric,Electric - Grid,16.453333333333333,3837
2017-06-01T00:00:00Z,188-190 Vernon - German House,Single-Family Home,190 Vernon Electric,Electric - Grid,12.737586206896552,3837
2017-07-01T00:00:00Z,188-190 Vernon - German House,Single-Family Home,190 Vernon Electric,Electric - Grid,8.065999999999999,3837
2017-08-01T00:00:00Z,188-190 Vernon - German House,Single-Family Home,190 Vernon Electric,Electric - Grid,15.846,3837
2017-09-01T00:00:00Z,188-190 Vernon - German House,Single-Family Home,190 Vernon Electric,Electric - Grid,25.522068965517242,3837
2017-10-01T00:00:00Z,188-190 Vernon - German House,Single-Family Home,190 Vernon Electric,Electric - Grid,31.226,3837
2017-11-01T00:00:00Z,188-190 Vernon - German House,Single-Family Home,190 Vernon Electric,Electric - Grid,36.93344827586207,3837
2017-12-01T00:00:00Z,188-190 Vernon - German House,Single-Family Home,190 Vernon Electric,Electric - Grid,43.940000000000005,3837
2018-01-01T00:00:00Z,188-190 Vernon - German House,Single-Family Home,190 Vernon Electric,Electric - Grid,37.69766666666667,3837
2018-02-01T00:00:00Z,188-190 Vernon - German House,Single-Family Home,190 Vernon Electric,Electric - Grid,37.61666666666667,3837
2018-03-01T00:00:00Z,188-190 Vernon - German House,Single-Family Home,190 Vernon Electric,Electric - Grid,27.87,3837
